case_id,country,announcement_date,ingredient,violation_reason,action
CASE-00736,중국,'’24.1 (’23.12부적합),인스턴트면(方便面)(큰사발(大碗)),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00737,중국,'’24.1 (’23.12부적합),스파게티 라면(意大利拉面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00738,중국,'’24.1 (’23.12부적합),바삭한 면(干脆面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00739,중국,'’24.1 (’23.12부적합),바삭한 면(干脆面) (불고기맛(烧烤味)),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00740,중국,'’24.1 (’23.12부적합),해산물 면 사발면(海鲜面碗面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00741,중국,'’24.1 (’23.12부적합),컵라면(碗面)（매운맛(辣味)）,"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00742,중국,'’24.1 (’23.12부적합),해산물 면 큰사발(海鲜面大碗),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00743,중국,'’24.1 (’23.12부적합),해산물 면(海鲜面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00744,중국,'’24.1 (’23.12부적합),마라맛 라면(麻辣味拉面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00745,중국,'’24.1 (’23.12부적합),해산물라면(海鲜拉面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00746,중국,'’24.1 (’23.12부적합),김치라면(泡菜拉面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00747,중국,'’24.1 (’23.12부적합),바삭한 면(干脆面)（불고기맛(烧烤味)）,"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00748,중국,'’24.1 (’23.12부적합),라면(拉面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00749,중국,'’24.1 (’23.12부적합),컵라면(碗面),표시기준위반(라벨부적합),통관거부
CASE-00750,중국,'’24.1 (’23.12부적합),컵라면(碗面),"표시기준 위반(라벨 부적합), 기타(검사검역허가미취득동물원성성분함유)",통관거부
CASE-00751,중국,'’24.1 (’23.12부적합),볶음면(面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00752,중국,'’24.1 (’23.12부적합),면(面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00753,중국,'’24.1 (’23.12부적합),냉동 오징어(冻鱿鱼),기타(검사검역 허가 미취득),통관거부
CASE-00754,중국,'’24.1 (’23.12부적합),현미츄러스(秀特糙米卷),식품첨가물(인산염 사용범위 초과),통관거부
CASE-00755,중국,'’24.1 (’23.12부적합),춘장(春酱),기타(아미노산질소 부적합),통관거부
CASE-00756,중국,'’24.1 (’23.12부적합),냉동 가자미(冻鲽鱼),기타(요구에따른증서혹은합격증명서류미제출),통관거부
CASE-00757,중국,'’24.3 (’24.1부적합),커피용 농축 크리머(咖啡用浓缩植脂奶油),기타(중국 등록번호 미취득),통관거부
CASE-00758,중국,'’24.3 (’24.1부적합),팥가루(红豆粉),표시기준 위반(라벨 부적합),통관거부
CASE-00759,중국,'’24.3 (’24.1부적합),홍삼분말(红参粉),표시기준 위반(라벨 부적합),통관거부
CASE-00760,중국,'’24.3 (’24.1부적합),레몬 농축액(柠檬浓缩液),표시기준 위반(라벨 부적합),통관거부
CASE-00761,중국,'’24.3 (’24.1부적합),복숭아 농축액(桃子浓缩液),표시기준 위반(라벨 부적합),통관거부
CASE-00762,중국,'’24.3 (’24.1부적합),치즈라면(芝士拉面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00763,중국,'’24.3 (’24.1부적합),자장면(炸酱面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00764,중국,'’24.3 (’24.1부적합),치즈사발면(芝士碗面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00765,중국,'’24.3 (’24.1부적합),라면(拉面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00766,중국,'’24.3 (’24.1부적합),김치국수(汤面),미생물(균락총수 기준치 초과),통관거부
CASE-00767,중국,'’24.3 (’24.1부적합),비빔면(拌面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00768,중국,'’24.3 (’24.1부적합),해산물 큰사발면(海鲜面大碗),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00769,중국,'’24.3 (’24.1부적합),컵라면(碗面),기타(검사검역허가미취득동물원성성분함유),통관거부
CASE-00770,중국,'’24.3 (’24.1부적합),마른 김(干紫菜),기타(화물증서 미부합),통관거부
CASE-00771,대만,'’24.1,신선 포도(鮮葡萄) (KOREAN FRESH GRAPES),"잔류농약 (①프로파자이트(Propargite) 0.02 ppm, ②테트라닐리프롤(Tetraniliprole) 0.06 ppm)",반송·폐기
CASE-00772,대만,'’24.1,신선 포도(鮮葡萄) (SHINE MUSCAT GRAPES),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.03 ppm),반송·폐기
CASE-00773,대만,'’24.1,신선 포도(鮮葡萄) (SHINE MUSCAT GRAPES),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.09 ppm),반송·폐기
CASE-00774,대만,'’24.1,떡볶이용 소스(年糕用調味醬) (TTEOKBOKKI SAUCE),식품첨가물 (보존료소브산1.2 g/kg 검출),반송·폐기
CASE-00775,대만,'’24.1,포도(葡萄) (KOREANFRESHGRAPE(SHINEMUSCAT)),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.05 ppm),반송·폐기
CASE-00776,대만,'’24.1,신선 포도(鮮葡萄)(GRAPE),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.03 ppm),반송·폐기
CASE-00777,대만,'’24.1,떡볶이용 소스(年糕用調味醬) (TTEOKBOKKI SAUCE),식품첨가물 (보존료소브산1.1 g/kg 검출),반송·폐기
CASE-00778,대만,'’24.1,포도(葡萄)(FRESH GRAPES),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.01 ppm),반송·폐기
CASE-00779,대만,'’24.1,신선 딸기(鮮草莓) (FRESH STRAWBERRIES),잔류농약 (플로니카미드(Flonicamid) 0.02 ppm),반송·폐기
CASE-00780,대만,'’24.2,포도(葡萄) (KOREANFRESHSHINEMUSCATGRAPE),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.02 ppm),반송·폐기
CASE-00781,대만,'’24.2,포도(葡萄)(FRESH GRAPES),잔류농약 (사이에노피라펜(Cyenopyrafen) 0.01 ppm),반송·폐기
CASE-00782,대만,'’24.2,포도(葡萄) (KOREANFRESHGRAPESHINEMUSCAT),잔류농약 (프로파자이트(Propargite) 0.06 ppm),반송·폐기
CASE-00783,대만,'’24.2,포도(葡萄) (KOREANFRESHGRAPESHINEMUSCAT),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.02 ppm),반송·폐기
CASE-00784,대만,'’24.2,포도(葡萄) (KOREANFRESHGRAPESHINEMUSCAT),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.04 ppm),반송·폐기
CASE-00785,대만,'’24.2,신선 포도(鮮葡萄)(FRESH GRAPE),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.05 ppm),반송·폐기
CASE-00786,대만,'’24.2,신선 포도(鮮葡萄)(SHINE MUSCAT),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.1 ppm),반송·폐기
CASE-00787,대만,'’24.2,신선 포도(鮮葡萄)(SHINE MUSCAT),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.09 ppm),반송·폐기
CASE-00788,대만,'’24.3,한국식국간장(韓式湯醬油)(SOY SAUCEK),식품첨가물 (보존료 비타민B1라우릴황산염(Thiamine Dilaurylsulfate) 0.03 g/kg 검출),반송·폐기
CASE-00789,대만,'’24.3,냉동 유자 퓨레(冷凍柚子果泥) (YUZU PUREE),"잔류농약 (①비페나제이트(Bifenazate) 0.01 ppm, ②에토펜프록스(Etofenprox) 0.02 ppm)",반송·폐기
CASE-00790,대만,'’24.3,냉동 유자 제스트(冷凍柚子皮切絲) (YUZU ZEST),"잔류농약 (①비페나제이트(Bifenazate) 0.14 ppm, ②에토펜프록스(Etofenprox) 0.1 ppm)",반송·폐기
CASE-00791,일본,'’24.1,가열 후 섭취 냉동식품(동결 직전 가열) (加熱後摂取冷凍食品(凍結直前加熱)) -호빵(まん)(HOPANG),"미생물(세균수 180,000/g)",반송·폐기 (전량보관)
CASE-00792,일본,'’24.1,"기타 분말청량음료(その他の粉末清涼飲料) - 믹스차(호두, 아몬드, 율무) (ミックス茶(クルミ、アーモンド、ハト麦)",미생물(대장균군 양성),반송·폐기 (전량보관)
CASE-00793,일본,'’24.1,무가열섭취냉동식품(無加熱摂取冷凍食品) - 게류(かに類),"미생물 (①세균수 140,000/g, ②대장균군 양성)",반송·폐기 (전량보관)
CASE-00794,일본,'’24.1,양식 활 넙치(養殖活ひらめ),유해물질 함유 (벤질페니실린(Benzylpenicillin) 0.106 ppm),반송·폐기 (전량보관)
CASE-00795,일본,'’24.2,기타 분말청량음료(その他の粉末清涼飲料) -ROAST GRAIN YAM TEA,미생물(대장균군 양성),반송·폐기 (전량보관)
CASE-00796,일본,'’24.2,가열후섭취냉동식품(동결 직전 미가열) (加熱後摂取冷凍食品(凍結直前未加熱)) - 기타식료품(その他の食料品) (RICE CAKE TTEOKBOKKI),미생물(대장균 양성),반송·폐기 (전량보관)
CASE-00797,미국,'’24.1 (’23.12부적합),"착향캔디(견과류및과일미함유(초콜릿미함유)) (FLAVORED CANDY, HARD (LIVE SAVERS, ETC.), WITHOUT NUTS AND FRUIT (WITHOUT CHOCOLATE))",미생물(리스테리아),통관거부
CASE-00798,미국,'’24.1 (’23.12부적합),"면류 및 면제품 (NOODLESANDNOODLEPRODUCTS, N.E.C.)",기타(해외공급자검증프로그램 위반),통관거부
CASE-00799,미국,'’24.1 (’23.12부적합),"팽이버섯 (ENOKITAKE MUSHROOMS, WHOLE (BUTTON) (FUNGI))",미생물(리스테리아),통관거부
CASE-00800,미국,'’24.1 (’23.12부적합),초콜릿 미함유 캔디류 (CANDY WITHOUT CHOCOLATE N.E.C.),"표시기준 위반 (①영양정보 미표시, ②일반명 미표시)",통관거부
CASE-00801,미국,'’24.1 (’23.12부적합),"밀크시슬(허브 및 식물류, 다류 외 제품) (MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반 (①식이보충제표시, ②가독성, ③연락처 미표시)",통관거부
CASE-00802,미국,'’24.1 (’23.12부적합),"어류 (FISH, N.E.C.)","비위생적 처리 (비위생적인 조건에서 제조, 가공, 포장된 제품)",통관거부
CASE-00803,미국,'’24.1 (’23.12부적합),팽이버섯(ENOKITAKE),미생물(리스테리아),통관거부
CASE-00804,미국,'’24.1 (’23.12부적합),"캔디류(초콜릿 미함유) (CANDY SPECIALTIES, N.E.C. (WITHOUT CHOCOLATE))","표시기준위반 (①미승인 영양/건강 강조표시, ②수량정보 누락, ③성분 미표시, ④영양정보 미표시, ⑤일반명 미표시), 식품첨가물(유해색소 함유), 기타(미승인 신약)",통관거부
CASE-00805,미국,'’24.2 (’24.1부적합),샬롯(양파)(구근및괴경류) (SHALLOT(ONION) (ROOT TUBER VEGETABLE)),기타(제조공정 미제출),통관거부
CASE-00806,미국,'’24.2 (’24.1부적합),"오리엔탈 면류(새우, 닭고기, 쇠고기, 바닷가재, 게, 플레인 등으로 맛을 낸) (ORIENTAL NOODLES (FLAVORED WITH SHRIMP, CHICKEN, BEEF, LOBSTER, CRAB, PLAIN, ETC.))",기타(제조공정 미제출),통관거부
CASE-00807,미국,'’24.2 (’24.1부적합),"팽이버섯(ENOKITAKE MUSHROOMS, WHOLE (BUTTON) (FUNGI))",미생물(리스테리아),통관거부
CASE-00808,미국,'’24.2 (’24.1부적합),"밀크시슬(허브 및 식물류, 다류 외 제품) (MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반 (①알레르기 유발성분, ②영어 미표기)",통관거부
CASE-00809,미국,'’24.2 (’24.1부적합),"밀크시슬(허브 및 식물류, 다류 외 제품)(MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반(①알레르기 유발성분, ②식이보충제 표시, ③영어 미표기, ④연락처 미표시)",통관거부
CASE-00810,미국,'’24.2 (’24.1부적합),"잎줄기채소, 건조또는페이스트(LEAF STEM VEGETABLES, DRIED OR PASTE, N.E.C.)",비위생적 처리(위생 부적합),통관거부
CASE-00811,미국,'’24.3 (’24.2부적합),"밀크시슬(허브 및 식물류, 다류 외 제품) (MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반 (①알레르기유발성분, ②식이보충제표시, ③가독성, ④연락처 미표시)",통관거부
CASE-00812,미국,'’24.3 (’24.2부적합),"밀크시슬(허브 및 식물류, 다류 외 제품) (MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반 (①알레르기유발성분, ②식이보충제표시, ③가독성,④연락처미표시,⑤영양정보미표시)",통관거부
CASE-00813,미국,'’24.3 (’24.2부적합),"팽이버섯(ENOKITAKE MUSHROOMS, WHOLE (BUTTON) (FUNGI))",미생물(리스테리아),통관거부
CASE-00814,미국,'’24.3 (’24.2부적합),"밀크시슬(허브 및 식물류, 다류 외 제품) (MILK THISTLE (HERBAL BOTANICAL OTHER THAN TEAS))","표시기준 위반 (①알레르기유발성분미표기, ②허위표시)",통관거부
CASE-00815,미국,'’24.3 (’24.2부적합),"수산식품 차우더/수프/스튜/비스크, 수산식품 혼합 제품 (SEAFOODCHOWDER/SOUP/STEW/BISQUE, N.E.C.,MIXEDFISHERY/SEAFOODPRODUCTS)",유해물질 함유,통관거부
CASE-00816,EU,'’24.1,홍찻잎(Black Tea leaf),잔류농약 (클로르피리포스(Chlorpyrifos) 0.035 ppm),억류 (핀란드)
CASE-00817,EU,'’24.2,라면(ramen),기타 (화물의국경통제소동물위생통제누락 (Consignment skipped the necessary veterinary controls at BCP Rotterdam)),소비자 회수 (노르웨이)
CASE-00818,EU,'’24.3,"육류, 우유 및/또는 달걀 원료 함유한 복합식품 (Composite products with meat and/or milk and/or egg ingredients)",기타 (금지 냉동 동물위생 제품 수입 가능성 (Possible import of prohibited frozen veterinairy products)),-
CASE-00819,중국,'’24.4 (’24.3부적합),시나몬초콜릿 파우더(고체음료) (肉桂巧克力粉(固体饮料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00820,중국,'’24.4 (’24.3부적합),바닐라 파우더(고체음료) (香草粉(固体饮料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00821,중국,'’24.4 (’24.3부적합),초콜릿 민트 파우더(巧克力薄荷粉),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00822,중국,'’24.4 (’24.3부적합),녹차 파우더(绿茶粉),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00823,중국,'’24.4 (’24.3부적합),요거트 파우더(酸奶粉),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00824,중국,'’24.4 (’24.3부적합),라떼 커피 파우더(고체음료) (拿铁咖啡粉(固体饮料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00825,중국,'’24.4 (’24.3부적합),초콜릿 파우더(고체음료) (巧克力粉(固体饮料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00826,중국,'’24.4 (’24.3부적합),곡물 파우더(谷物粉),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00827,중국,'’24.4 (’24.3부적합),밀가루반죽(dough) 박력분(面团底粉),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00828,중국,'’24.4 (’24.3부적합),구이용 조미가루(복합조미료) (烤肉用调味粉(复合调味料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00829,중국,'’24.4 (’24.3부적합),조미가루B(반고체 복합조미료) (调味粉B(半固体 复合调味料)),기타 (검사검역증명서 등 필요 서류 미제출),통관거부
CASE-00830,중국,'’24.4 (’24.3부적합),치즈 라면(芝士拉面),식품첨가물 (비타민B2 사용 제한량 초과),통관거부
CASE-00831,중국,'’24.4 (’24.3부적합),해산물 라면(海鲜拉面),기타 (수분 기준치 초과),통관거부
CASE-00832,중국,'’24.6 (’23.4부적합),냉동 굴살(冻牡蛎肉),"기타 (실제 화물 검정 결과는 신고와 부합하지 않고, 수입허가 범위 내에도 해당하지 않음)",통관거부
CASE-00833,중국,'’24.6 (’23.4부적합),라면사리(方便面面饼),표시기준 위반(라벨 부적합),통관거부
CASE-00834,중국,'’24.6 (’23.4부적합),한국 김(韩国海苔),기타 (검사검역허가미취득동물원성성분함유),통관거부
CASE-00835,중국,'’24.6 (’23.4부적합),라면(拉面),기타 (검사검역허가미취득동물원성성분함유),통관거부
